"","g2","CI_lower","CI_upper","Rate","Rep"
"613",0.00129530616239393,-0.00261888947652857,0.00585231839656742,0.2,"Replicate88"
"614",-0.00203665099176431,-0.00651428976843524,0.0039641120675877,0.2,"Replicate87"
"615",-0.000294557689837216,-0.00421720671558004,0.00447426125984724,0.2,"Replicate86"
"616",3.07137943209579e-05,-0.00412188755249143,0.00683763164923357,0.2,"Replicate85"
"617",-0.000220223038891132,-0.00303085162624714,0.00326961997187649,0.2,"Replicate84"
"618",0.00308111996561999,-0.00102517276748383,0.00832551838348361,0.2,"Replicate83"
"619",0.000948485878701888,-0.00229588147553498,0.00513866267037432,0.2,"Replicate82"
"620",0.00379422111245731,-0.00165512935016485,0.00975107280685534,0.2,"Replicate81"
"621",-0.00271289487859905,-0.0051636609155287,-0.000206298491813908,0.2,"Replicate80"
"622",0.00162620273039948,-0.00321149648477473,0.00654479429400476,0.2,"Replicate8"
"623",0.0022991169992217,-0.0018590305608198,0.00796504923130056,0.2,"Replicate79"
"624",0.000202959559776561,-0.00312265522869566,0.0056891412640702,0.2,"Replicate78"
"625",0.00207433142835467,-0.00348964898517042,0.010188441200282,0.2,"Replicate77"
"626",0.00236368522584152,-0.000583020393756854,0.00536871733129624,0.2,"Replicate76"
"627",-0.000453032493494931,-0.00402985660764213,0.0033321684836956,0.2,"Replicate75"
"628",0.00130670329433213,-0.00325913781885521,0.00681579565946398,0.2,"Replicate74"
"629",-0.00238765782843908,-0.00467945668542664,0.000428993813141742,0.2,"Replicate73"
"630",-0.000242860119470611,-0.00326086580271048,0.00357127921097718,0.2,"Replicate72"
"631",-0.00224584906688308,-0.00422701970445244,0.0005270262685246,0.2,"Replicate71"
"632",-0.00386136473017185,-0.00579268646916284,-0.00206922317940104,0.2,"Replicate70"
"633",-0.00122097850480751,-0.00492076031941735,0.00340620230156516,0.2,"Replicate7"
"634",0.000886159708023415,-0.00356519686237841,0.00600215117241294,0.2,"Replicate69"
"635",0.00462680397074333,-0.0023968215838308,0.0127057799643572,0.2,"Replicate68"
"636",0.00532547599387212,-0.00118600805569401,0.0174722751225459,0.2,"Replicate67"
"637",0.00127276428364342,-0.00288912183821925,0.00554880097990373,0.2,"Replicate66"
"638",-0.00324333495666818,-0.00550822642935678,-0.00114453750561453,0.2,"Replicate65"
"639",-0.0022705011038,-0.00440346483766086,0.000240583221641793,0.2,"Replicate64"
"640",0.00215776579008264,-0.00192224151033842,0.00615630836437284,0.2,"Replicate63"
"641",-0.000805007603635333,-0.00305774097777595,0.00167001684212208,0.2,"Replicate62"
"642",0.000176932519449391,-0.00403146322152624,0.00316679135868112,0.2,"Replicate61"
"643",0.00123819150619409,-0.00232733593274081,0.00774933398553398,0.2,"Replicate60"
"644",-0.00457120952551859,-0.00676139625578147,-0.00209935021035271,0.2,"Replicate6"
"645",0.000766891300542527,-0.0021833701422496,0.00486992034358699,0.2,"Replicate59"
"646",-0.000721262537414447,-0.00448940670662361,0.00234720577309357,0.2,"Replicate58"
"647",0.00133137961828522,-0.00259624531613589,0.00505344484128332,0.2,"Replicate57"
"648",-0.000590897255627332,-0.00388550665085716,0.00412840494292097,0.2,"Replicate56"
"649",-0.0011248560612791,-0.00453475617957067,0.0042218655584026,0.2,"Replicate55"
"650",-0.000981789715488346,-0.00390528732216488,0.00279991889720636,0.2,"Replicate54"
"651",-0.000309001006359444,-0.00362551607475912,0.00343004971121315,0.2,"Replicate53"
"652",0.00249347446729864,-0.00247449619543348,0.00778523633943839,0.2,"Replicate52"
"653",-0.00427076225598433,-0.00588857182637691,-0.00194205714334931,0.2,"Replicate51"
"654",-0.000529252705375738,-0.00426416949250352,0.00287601324333348,0.2,"Replicate50"
"655",0.00534345671837788,0.0012638897125499,0.00888111762539259,0.2,"Replicate5"
"656",-0.00316401253236021,-0.00549469731133912,-0.000343865730152543,0.2,"Replicate49"
"657",0.00187818869327461,-0.00125361118608531,0.00587150489210619,0.2,"Replicate48"
"658",-1.11666964445201e-05,-0.0039738832217744,0.0032841545366526,0.2,"Replicate47"
"659",0.00172998719761264,-0.00251466316530908,0.00458124752602298,0.2,"Replicate46"
"660",-0.00287844089837108,-0.0050180688317706,0.000795089377128039,0.2,"Replicate45"
"661",0.00146789729110064,-0.00287768025530166,0.00696073842748767,0.2,"Replicate44"
"662",0.000779641346521087,-0.00313988963968239,0.00528145012395235,0.2,"Replicate43"
"663",-0.00206267853655873,-0.00533588288359726,0.00220723007591648,0.2,"Replicate42"
"664",7.03884832200519e-05,-0.00263098270150702,0.0052864716389935,0.2,"Replicate41"
"665",-0.00154284681322214,-0.00375817666102632,0.000949343377662625,0.2,"Replicate40"
"666",-0.00151943975761537,-0.00388102042118493,0.00203993659691996,0.2,"Replicate4"
"667",-0.0012275218004747,-0.00391836485622804,0.00217429643957753,0.2,"Replicate39"
"668",0.000709157222350987,-0.00352738627164612,0.00705228954052744,0.2,"Replicate38"
"669",-0.000640983820909491,-0.00372051945560221,0.00301010189298247,0.2,"Replicate37"
"670",0.00375712918064708,0.000157742795402405,0.00734046218863236,0.2,"Replicate36"
"671",0.00164821626052847,-0.00104668506455374,0.00404695077147137,0.2,"Replicate35"
"672",0.00540899694893282,-0.000591136457287236,0.0104564172694656,0.2,"Replicate34"
"673",0.00347178181288421,-0.0011350600030491,0.00893857829392376,0.2,"Replicate33"
"674",0.00287343406215101,-0.00114598592159658,0.00843647465500517,0.2,"Replicate32"
"675",-0.000158818658306359,-0.00412824226217734,0.00313681502777161,0.2,"Replicate31"
"676",-0.000935713599311994,-0.003806199669588,0.00253520253594499,0.2,"Replicate30"
"677",0.000602348272051634,-0.00202946392261918,0.0040096271780945,0.2,"Replicate3"
"678",0.00480097450348893,0.000624369695689403,0.00889012463918966,0.2,"Replicate29"
"679",0.0018482066436345,-0.00217206722095302,0.00739790139688668,0.2,"Replicate28"
"680",0.001432471202087,-0.00155003704893208,0.00647706914662224,0.2,"Replicate27"
"681",0.00232146045962178,-0.00169547801733068,0.00784587652647587,0.2,"Replicate26"
"682",-0.00352087177422389,-0.00577752754967691,-0.000433467625103382,0.2,"Replicate25"
"683",0.001071584308314,-0.00307254782871444,0.00459801131488832,0.2,"Replicate24"
"684",0.001126701674804,-0.00335490377342933,0.0048001788757732,0.2,"Replicate23"
"685",0.000303627875712476,-0.00239315642926854,0.00313697976392298,0.2,"Replicate22"
"686",-0.000932296297575186,-0.0041412392503708,0.00324583875088556,0.2,"Replicate21"
"687",-0.000533609505495858,-0.00373994669516167,0.00407004841558552,0.2,"Replicate20"
"688",-0.00179689199862432,-0.00491227375691052,0.00181417206339035,0.2,"Replicate2"
"689",0.00148423816101628,-0.00164867049287442,0.00511548106785329,0.2,"Replicate19"
"690",0.00429030729926327,-0.000285034030175045,0.00912280932715974,0.2,"Replicate18"
"691",0.00084698061613353,-0.00231273011808931,0.00387097097239894,0.2,"Replicate17"
"692",0.000254382360896699,-0.00477809184625698,0.0040111073525528,0.2,"Replicate16"
"693",-0.00128164578023515,-0.00330641653224029,0.00256383511192895,0.2,"Replicate15"
"694",-7.4239695672107e-05,-0.00286711923777696,0.00284496877057587,0.2,"Replicate14"
"695",0.00163870620534734,-0.00435340370342317,0.00884749046729817,0.2,"Replicate13"
"696",0.00277470974505989,-0.00220034820092326,0.00924832230887507,0.2,"Replicate12"
"697",0.000692718575691753,-0.00332847509198064,0.00520670255338784,0.2,"Replicate11"
"698",-0.0022150312143705,-0.00479169437190096,0.000136084950170272,0.2,"Replicate100"
"699",-6.00200972556975e-05,-0.0033633872414228,0.00330112893711822,0.2,"Replicate10"
"700",0.000742240190648724,-0.00320174788915652,0.00504993946433347,0.2,"Replicate1"
"701",0.00220805941687163,-0.00209882394215001,0.00602123881981018,0,"Replicate99"
"702",0.00637792199993847,0.000458078906648646,0.015262676045828,0,"Replicate98"
"703",0.00122274294626656,-0.00203636610120098,0.00644146393612802,0,"Replicate97"
"704",-0.000158656627854969,-0.00376574521847668,0.00451994239612724,0,"Replicate96"
"705",0.00417459892081151,-0.00134023132797331,0.0108988294980304,0,"Replicate95"
"706",-0.00403983945962783,-0.0060367198066167,-0.00124326739243123,0,"Replicate94"
"707",0.00749036499574385,-0.00436057804999305,0.0267349105563513,0,"Replicate93"
"708",-0.000354444815900967,-0.00358521539763612,0.00387048842203731,0,"Replicate92"
"709",0.000171042833682078,-0.00283538437959926,0.00402281331761201,0,"Replicate91"
"710",-0.00158612375768252,-0.00434658396893098,0.00203067050641033,0,"Replicate90"
"711",9.10545061951762e-05,-0.0036970897393509,0.00442940400865883,0,"Replicate9"
"712",-0.00124707820449899,-0.00452382265226116,0.00244632970724001,0,"Replicate89"
"713",-0.000306015168242468,-0.00379910497763113,0.00490401603327969,0,"Replicate88"
"714",0.00347458860845107,-0.000625555060596857,0.0072964765186789,0,"Replicate87"
"715",-0.000164778071990335,-0.00401450415037645,0.00484736109401356,0,"Replicate86"
"716",0.00150063947321954,-0.00158581965711605,0.00469820324602451,0,"Replicate85"
"717",0.00265336107703917,-0.00173059843889285,0.00745064944000647,0,"Replicate84"
"718",-0.00356843724117284,-0.00565341005943638,-0.000909299026999829,0,"Replicate83"
"719",0.00815204236738398,0.00157179473133093,0.0148927389845347,0,"Replicate82"
"720",0.00201639526767527,-0.00178507514589838,0.00608651945273246,0,"Replicate81"
"721",0.00138842531544014,-0.00210434089275753,0.00586211227209533,0,"Replicate80"
"722",0.000766006045738177,-0.00381799435689424,0.00511453980729546,0,"Replicate8"
"723",-0.00171773868783442,-0.0044582977934127,0.00110843724506586,0,"Replicate79"
"724",0.000504981977462293,-0.00292510220778702,0.00459679679707934,0,"Replicate78"
"725",0.00341456818687802,-0.000941928680582654,0.00876147272972462,0,"Replicate77"
"726",0.0056204818778276,-0.00119081780511994,0.0131848211117799,0,"Replicate76"
"727",0.000637250351725571,-0.00245047327808026,0.00455661218081864,0,"Replicate75"
"728",-0.00105309375348484,-0.00460062070168221,0.00294711371750468,0,"Replicate74"
"729",-0.00211170796424676,-0.00485561940075299,0.000633660543116059,0,"Replicate73"
"730",-6.62774862398852e-05,-0.00369784785361173,0.00406759362634858,0,"Replicate72"
"731",-0.00190700238342167,-0.00473607771234146,0.00128726070366361,0,"Replicate71"
"732",-0.00124150521347033,-0.00424754949024097,0.00165370673095796,0,"Replicate70"
"733",0.000600512769171502,-0.00227711748468492,0.00335957459567859,0,"Replicate7"
"734",0.00128101920558188,-0.00241503028197481,0.00480159127759098,0,"Replicate69"
"735",-0.00229084211122066,-0.00430219118313729,0.000231733954667767,0,"Replicate68"
"736",-0.000635444493997217,-0.00294752421715855,0.00269279121956669,0,"Replicate67"
"737",-0.000105814020357697,-0.00283488191325635,0.00266431838333098,0,"Replicate66"
"738",0.000801729271423746,-0.00316188553721305,0.00506881014151326,0,"Replicate65"
"739",-0.00114413542404534,-0.00410234006062552,0.00175749004422863,0,"Replicate64"
"740",0.00344691102061412,-0.00105831940878053,0.00677415474625122,0,"Replicate63"
"741",-0.00107474598407542,-0.00465497418001504,0.00204243467857569,0,"Replicate62"
"742",-0.00137446189479506,-0.00352279491200126,0.000552766324362656,0,"Replicate61"
"743",0.00194702766645127,-0.00184715567562635,0.00496830762722332,0,"Replicate60"
"744",0.00164901058404787,-0.00155317087972714,0.00612771746513704,0,"Replicate6"
"745",0.00118426840816843,-0.00331821636905833,0.00619479085977594,0,"Replicate59"
"746",-0.00073932158878276,-0.00354902579821683,0.00318280111603876,0,"Replicate58"
"747",0.00101280343010224,-0.00224437555151997,0.00601815321678735,0,"Replicate57"
"748",0.00457129882282814,-0.000848930391236401,0.0119076041035845,0,"Replicate56"
"749",-0.00240773777348369,-0.0043972235553059,-0.000590863995613928,0,"Replicate55"
"750",0.000625751590528134,-0.00260494430078015,0.00421220529985823,0,"Replicate54"
"751",-0.000622746147506792,-0.00401702392625175,0.00429451030032022,0,"Replicate53"
"752",0.00328986692339317,-0.000998953192881565,0.0106821831892169,0,"Replicate52"
"753",1.78087967837026e-05,-0.00255037777798357,0.00254447867685087,0,"Replicate51"
"754",-0.00248723851984234,-0.0051452663789114,-0.000160182550215352,0,"Replicate50"
"755",-0.000677763861806402,-0.00427428074654045,0.00349202693540726,0,"Replicate5"
"756",0.000551190363624166,-0.00297288328851635,0.00427104806968465,0,"Replicate49"
"757",-0.000795187627870009,-0.00517130884106913,0.00436743868913566,0,"Replicate48"
"758",0.00237582704833494,-0.000955950036862515,0.00572597395136558,0,"Replicate47"
"759",7.00128940414046e-05,-0.00356407280173381,0.0045040305243167,0,"Replicate46"
"760",-0.00108199574610801,-0.00394017507685177,0.00208224747435258,0,"Replicate45"
"761",-0.00251146916836065,-0.00467501885541784,-2.62519043260928e-05,0,"Replicate44"
"762",-0.00209519243099188,-0.00476811351132365,0.00105037458477582,0,"Replicate43"
"763",-0.000111690609609583,-0.00373731018593725,0.00388936471383476,0,"Replicate42"
"764",0.00354634714707713,-0.00311989587041228,0.0118053497359394,0,"Replicate41"
"765",0.00311797479136833,-0.000688558240260542,0.00807922626876459,0,"Replicate40"
"766",-0.0025347307028285,-0.00483268551827385,0.000394770668398894,0,"Replicate4"
"767",0.00134694104956123,-0.00131467002948265,0.00560193856869942,0,"Replicate39"
"768",0.00137793676662068,-0.00197038066023746,0.00389945551814008,0,"Replicate38"
"769",-0.00088402803701837,-0.00416979460882079,0.00341579276351076,0,"Replicate37"
"770",0.00125908937736385,-0.0028386597332735,0.00502398369683944,0,"Replicate36"
"771",0.00223785608263349,-0.00209702961387704,0.00647414240541608,0,"Replicate35"
"772",-0.00298622021671746,-0.00472031792246939,-0.00143056392290561,0,"Replicate34"
"773",-0.000692490405689861,-0.00252444510587834,0.00150558538649267,0,"Replicate33"
"774",0.00175557433258144,-0.00191632278367918,0.00655008308687686,0,"Replicate32"
"775",0.000689508520500093,-0.00357308203734883,0.00567752802805688,0,"Replicate31"
"776",0.0013117865696175,-0.00262043041600106,0.00784689603590999,0,"Replicate30"
"777",-0.0029878376604674,-0.00502542057042669,-0.00039273559646962,0,"Replicate3"
"778",-0.0019509297023026,-0.00457183321713349,0.000904665514100222,0,"Replicate29"
"779",-0.000647343284047919,-0.00318063005038747,0.00348860403209026,0,"Replicate28"
"780",0.00295107049037679,-0.00153780674104103,0.00817872303173096,0,"Replicate27"
"781",-0.00422477837496027,-0.00630559666490859,-0.00148068389218788,0,"Replicate26"
"782",0.00324379669465769,-0.0016872563999045,0.0062080256976658,0,"Replicate25"
"783",-0.00188289977514522,-0.00418327972332887,0.000616485300238867,0,"Replicate24"
"784",-0.000356487679878614,-0.00365524257006465,0.00350995356412843,0,"Replicate23"
"785",0.00450258561298345,0.000472191902582281,0.009212363850357,0,"Replicate22"
"786",0.00206219404248364,-0.0018063177522926,0.00592661145207806,0,"Replicate21"
"787",0.000408289010611185,-0.00293922827371703,0.00436940414576193,0,"Replicate20"
"788",-0.000956573129773042,-0.00277543143518393,0.00187178113096938,0,"Replicate2"
"789",0.00182321082979398,-0.00221138195430977,0.007382110345777,0,"Replicate19"
"790",-0.00262231397160528,-0.00484775588423645,-1.50938222960603e-05,0,"Replicate18"
"791",-5.54936219330227e-05,-0.00316028223440926,0.00309406322614971,0,"Replicate17"
"792",0.00193488484681126,-0.00262122418832604,0.00548916279294773,0,"Replicate16"
"793",0.00131510273084179,-0.00290527109041518,0.00593295830723319,0,"Replicate15"
"794",0.000878198343917669,-0.00236603578107565,0.00498983718464536,0,"Replicate14"
"795",0.00136513996678178,-0.00327652427045644,0.0059991708909865,0,"Replicate13"
"796",-0.00186864752886251,-0.0040448856728465,-5.25553975009308e-05,0,"Replicate12"
"797",-0.00112453362889953,-0.00453621580409149,0.00231646346924675,0,"Replicate11"
"798",0.00179160804880585,-0.00254590797723002,0.00628238166669682,0,"Replicate100"
"799",0.00111543733365083,-0.00144230317846399,0.00383588727928968,0,"Replicate10"
"800",0.00319514844484448,-0.00151695445183,0.00743608113982673,0,"Replicate1"
